INPUT_IMG,NORM_CLAS_ORIG_IMG,NCOI_CONF,NCOI_RSLT,NCOI_TIME,NORM_CLAS_ADV_IMG,NCAI_CONF,NCAI_L_0,NCAI_L_1,NCAI_L_2,NCAI_L_INF,NCAI_RSLT,NCAI_TIME,BET_CLAS_NO_RAND_OG_IMG,BCNROI_CONF,BCNROI_RSLT,BCNROI_TIME,BET_CLAS_NO_RAND_ADV_IMG,BCNRAI_CONF,BCNRAI_L_0,BCNRAI_L_1,BCNRAI_L_2,BCNRAI_L_INF,BCNRAI_RSLT,BCNRAI_TIME,BET_CLAS_OG_IMG,BCOI_CONF,BCOI_RSLT,BCOI_TIME,BET_CLAS_ADV_IMG,BCAI_CONF,BCAI_L_0,BCAI_L_1,BCAI_L_2,BCAI_L_INF,BCAI_RSLT,BCAI_TIME
746,746,1.00,1,0.01028895378112793,94,1.00,79,3,3,2,-1,0.00906062126159668,746,1.00,1,0.09802699089050293,746,0.81,79,3,3,2,1,0.10247063636779785,746,1.00,1,0.10239920616149903,746,0.81,79,3,3,2,1,0.0953359603881836
746,746,0.99,1,0.009830236434936523,94,1.00,77,6,5,2,-1,0.00917196273803711,746,0.98,1,0.13045215606689453,94,0.91,77,6,5,2,-1,0.12439918518066406,746,0.98,1,0.09871015548706055,94,0.78,77,6,5,2,-1,0.0978322982788086
746,746,0.23,1,0.010863065719604492,94,1.00,77,3,3,2,-1,0.009192466735839844,746,0.56,1,0.11205148696899414,94,0.28,77,3,3,2,-1,0.10557699203491211,746,0.51,1,0.10532617568969727,94,0.33,77,3,3,2,-1,0.09874606132507324
746,838,0.19,0,0.010248184204101562,94,1.00,79,2,2,2,-1,0.016697168350219727,409,0.26,0,0.10178017616271973,892,0.44,79,2,2,2,0,0.10335326194763184,409,0.21,0,0.0991675853729248,892,0.47,79,2,2,2,0,0.09985480308532715
746,746,1.00,1,0.010741472244262695,94,1.00,81,3,3,2,-1,0.009249210357666016,746,1.00,1,0.11941981315612793,746,0.36,81,3,3,2,1,0.1225595474243164,746,1.00,1,0.10018253326416016,746,0.43,81,3,3,2,1,0.10516362190246582
746,746,0.86,1,0.013172149658203125,94,1.00,76,2,2,2,-1,0.008935689926147461,746,0.83,1,0.11880803108215332,795,0.37,76,2,2,2,0,0.11871743202209473,746,0.74,1,0.09981441497802734,795,0.34,76,2,2,2,0,0.09520459175109863
746,746,1.00,1,0.010277032852172852,94,1.00,76,2,2,2,-1,0.008866548538208008,746,0.99,1,0.10509490966796875,746,0.98,76,2,2,2,1,0.10488343238830566,746,0.99,1,0.0978468894958496,746,0.91,77,2,2,2,1,0.0933828353881836
746,409,0.47,0,0.010619163513183594,94,1.00,78,3,3,2,-1,0.008988142013549805,409,0.20,0,0.11163806915283203,94,0.35,79,3,3,2,-1,0.10715103149414062,409,0.20,0,0.09949870109558105,901,0.22,79,3,3,2,0,0.09446206092834472
746,746,1.00,1,0.010129928588867188,94,1.00,78,2,2,2,-1,0.009158849716186523,746,0.99,1,0.10617351531982422,94,0.59,78,2,2,2,-1,0.10478496551513672,746,0.99,1,0.0987236499786377,746,0.65,78,2,2,2,1,0.09664011001586914
747,747,0.93,1,0.010784149169921875,94,0.97,76,2,2,2,-1,0.012588262557983398,747,0.92,1,0.11478209495544434,502,0.19,76,2,2,2,0,0.10814857482910156,747,0.94,1,0.1020132064819336,502,0.17,76,2,2,2,0,0.09437437057495117
747,731,0.96,0,0.010057687759399414,94,1.00,78,2,2,2,-1,0.009270668029785156,731,0.93,0,0.11178135871887207,94,0.41,78,2,2,2,-1,0.10910367965698242,731,0.91,0,0.09494595527648926,94,0.57,78,2,2,2,-1,0.09585685729980468
747,747,1.00,1,0.014372110366821289,94,0.99,76,2,2,2,-1,0.009100675582885742,747,1.00,1,0.10490846633911133,747,0.70,77,2,2,2,1,0.11157989501953125,747,1.00,1,0.0954822063446045,747,0.90,76,2,2,2,1,0.09533634185791015
747,747,0.70,1,0.010351896286010742,94,0.83,76,2,2,2,-1,0.008723974227905273,747,0.86,1,0.1114962100982666,747,0.56,76,2,2,2,1,0.10474944114685059,747,0.86,1,0.09894728660583496,747,0.63,76,2,2,2,1,0.09267005920410157
747,639,0.32,0,0.014259815216064453,94,0.89,77,2,2,2,-1,0.008854150772094727,747,0.42,1,0.0922708511352539,94,0.76,76,2,2,2,-1,0.10612201690673828,747,0.45,1,0.10160250663757324,639,0.34,77,2,2,2,0,0.09429445266723632
747,747,1.00,1,0.009752035140991211,94,1.00,76,2,3,2,-1,0.010591983795166016,747,1.00,1,0.10833382606506348,747,0.70,76,2,3,2,1,0.11551833152770996,747,1.00,1,0.10045223236083985,94,0.80,76,2,3,2,-1,0.0999222755432129
747,747,0.84,1,0.013352632522583008,94,0.95,75,9,6,2,-1,0.00895237922668457,747,0.77,1,0.10259747505187988,747,0.15,75,9,6,2,1,0.10354018211364746,747,0.76,1,0.10732355117797851,747,0.12,75,9,6,2,1,0.08967175483703613
747,747,0.40,1,0.01023721694946289,94,1.00,76,2,2,2,-1,0.012799739837646484,747,0.74,1,0.0966041088104248,94,1.00,75,2,2,2,-1,0.11000776290893555,747,0.73,1,0.10562005043029785,94,0.89,76,2,2,2,-1,0.09642987251281739
747,747,1.00,1,0.009670019149780273,94,1.00,76,4,4,2,-1,0.009473323822021484,747,1.00,1,0.12390804290771484,94,0.78,76,4,4,2,-1,0.11209654808044434,747,1.00,1,0.10439419746398926,94,0.77,76,4,4,2,-1,0.0930142879486084
747,747,1.00,1,0.009885311126708984,94,1.00,76,3,3,2,-1,0.009697198867797852,747,1.00,1,0.11343050003051758,94,0.97,76,3,3,2,-1,0.11760830879211426,747,1.00,1,0.10751256942749024,747,0.90,76,3,3,2,1,0.09326138496398925
748,748,0.52,1,0.010236740112304688,94,1.00,80,3,3,2,-1,0.009526252746582031,748,0.78,1,0.10258340835571289,748,0.72,80,3,3,2,1,0.10114216804504395,748,0.76,1,0.10417976379394531,748,0.52,80,3,3,2,1,0.09563202857971191
748,679,0.49,0,0.011096000671386719,94,0.75,77,2,2,2,-1,0.00878000259399414,679,0.37,0,0.10975122451782227,496,0.31,77,2,2,2,0,0.10162615776062012,679,0.37,0,0.0979224681854248,94,0.94,77,2,2,2,-1,0.09635086059570312
748,748,0.57,1,0.019000530242919922,94,1.00,81,3,3,2,-1,0.01256108283996582,636,0.64,0,0.09091496467590332,636,0.24,81,3,3,2,0,0.11303973197937012,636,0.64,0,0.09760313034057617,636,0.27,81,3,3,2,0,0.09775190353393555
748,748,0.60,1,0.009552001953125,94,1.00,76,3,3,2,-1,0.008912801742553711,748,0.59,1,0.11124706268310547,94,1.00,77,3,3,2,-1,0.108489990234375,748,0.53,1,0.09545960426330566,94,0.99,76,3,3,2,-1,0.09903182983398437
748,606,0.32,0,0.011136054992675781,94,1.00,80,2,2,2,-1,0.00902557373046875,767,0.27,0,0.11428451538085938,94,0.45,80,2,2,2,-1,0.1091306209564209,767,0.29,0,0.09665765762329101,94,0.57,80,2,2,2,-1,0.0924184799194336
748,443,0.83,0,0.01053762435913086,94,1.00,78,2,2,2,-1,0.009090662002563477,636,0.56,0,0.09324383735656738,774,0.58,77,2,2,2,0,0.10347580909729004,636,0.58,0,0.10188589096069336,502,0.47,77,2,2,2,0,0.09848995208740234
748,748,0.81,1,0.019451618194580078,94,1.00,76,3,3,2,-1,0.008850812911987305,748,0.84,1,0.1052556037902832,94,0.40,76,3,3,2,-1,0.11620926856994629,748,0.84,1,0.09976673126220703,94,0.98,76,3,3,2,-1,0.09521050453186035
748,636,0.67,0,0.009740591049194336,94,1.00,78,2,2,2,-1,0.009303092956542969,636,0.74,0,0.10653853416442871,94,0.56,78,2,2,2,-1,0.11706781387329102,636,0.74,0,0.0977778434753418,94,0.25,78,2,2,2,-1,0.09689674377441407
748,748,0.95,1,0.011074542999267578,94,0.99,78,2,3,2,-1,0.008849620819091797,748,0.84,1,0.10828614234924316,748,0.61,78,2,3,2,1,0.09975624084472656,748,0.84,1,0.09601755142211914,748,0.68,78,2,3,2,1,0.09600095748901367
748,748,0.85,1,0.010917901992797852,94,1.00,77,3,3,2,-1,0.009038925170898438,748,0.62,1,0.10519528388977051,94,0.42,77,3,3,2,-1,0.11064839363098145,748,0.59,1,0.1061258316040039,94,0.32,77,3,3,2,-1,0.09689631462097167
749,749,1.00,1,0.010334491729736328,94,1.00,77,3,3,2,-1,0.009222269058227539,749,1.00,1,0.10441231727600098,749,0.26,77,3,3,2,1,0.10594749450683594,749,1.00,1,0.09777064323425293,749,0.35,77,3,3,2,1,0.10771775245666504
749,749,0.28,1,0.010764360427856445,94,1.00,75,5,4,2,-1,0.009928703308105469,749,0.33,1,0.10770344734191895,94,1.00,75,5,4,2,-1,0.11308503150939941,749,0.29,1,0.09776773452758789,94,1.00,75,5,4,2,-1,0.10110087394714355
749,749,0.43,1,0.011952400207519531,94,1.00,75,4,4,2,-1,0.009064912796020508,749,0.48,1,0.10189938545227051,94,1.00,75,4,4,2,-1,0.10341048240661621,749,0.45,1,0.10804471969604493,94,1.00,75,4,4,2,-1,0.09620404243469238
749,749,0.96,1,0.009671449661254883,94,1.00,76,2,3,2,-1,0.01247859001159668,749,0.94,1,0.10428690910339355,94,0.94,76,3,3,2,-1,0.1149132251739502,749,0.94,1,0.09669084548950195,94,0.96,76,2,3,2,-1,0.09169425964355468
749,749,1.00,1,0.014539957046508789,94,1.00,77,3,3,2,-1,0.009123802185058594,749,1.00,1,0.11265945434570312,94,0.82,77,3,3,2,-1,0.11220431327819824,749,1.00,1,0.09998574256896972,94,0.79,77,3,3,2,-1,0.09251842498779297
749,749,0.90,1,0.010119438171386719,94,0.99,76,2,2,2,-1,0.008789777755737305,749,0.93,1,0.10065937042236328,94,0.37,76,2,2,2,-1,0.10987091064453125,749,0.91,1,0.09619808197021484,784,0.30,76,2,2,2,0,0.09862909317016602
749,749,0.99,1,0.010872364044189453,94,1.00,76,2,2,2,-1,0.012805700302124023,749,0.94,1,0.09414935111999512,94,0.55,76,2,2,2,-1,0.1148993968963623,749,0.89,1,0.09575057029724121,94,0.60,76,2,2,2,-1,0.09473609924316406
749,644,0.93,0,0.010037422180175781,94,1.00,76,2,2,2,-1,0.012493610382080078,644,0.88,0,0.10353875160217285,94,0.99,76,2,2,2,-1,0.10894775390625,644,0.83,0,0.1055077075958252,94,0.90,75,2,2,2,-1,0.0954474925994873
749,749,0.93,1,0.01058816909790039,94,1.00,76,1,2,2,-1,0.009180784225463867,749,0.98,1,0.11733770370483398,94,0.60,76,1,2,2,-1,0.11276721954345703,749,0.98,1,0.1011345386505127,749,0.36,76,1,2,2,1,0.0948564052581787
749,749,1.00,1,0.010573863983154297,94,1.00,76,4,3,2,-1,0.008929729461669922,749,1.00,1,0.10134696960449219,94,1.00,76,4,3,2,-1,0.1046898365020752,749,1.00,1,0.09910187721252442,94,0.99,76,4,3,2,-1,0.10135049819946289
750,797,0.38,0,0.01076650619506836,94,1.00,75,4,4,2,-1,0.00836944580078125,750,0.45,1,0.10426974296569824,94,0.85,75,4,4,2,-1,0.12550139427185059,750,0.47,1,0.10537600517272949,94,0.76,75,4,4,2,-1,0.09889507293701172
750,750,0.74,1,0.009637594223022461,94,1.00,76,2,2,2,-1,0.008774995803833008,520,0.77,0,0.12778234481811523,94,0.72,76,2,2,2,-1,0.10683369636535645,520,0.76,0,0.10549287796020508,94,0.57,76,2,2,2,-1,0.09824104309082031
750,750,0.76,1,0.010176658630371094,94,1.00,76,2,2,2,-1,0.008863210678100586,831,0.46,0,0.09888696670532227,94,0.93,76,2,2,2,-1,0.10020065307617188,831,0.50,0,0.09982776641845703,94,0.86,76,2,2,2,-1,0.09738349914550781
750,750,0.96,1,0.009534835815429688,94,0.89,76,2,2,2,-1,0.008876323699951172,750,0.81,1,0.09343099594116211,750,0.46,76,2,2,2,1,0.11595487594604492,750,0.76,1,0.1077263355255127,750,0.56,75,2,2,2,1,0.09607405662536621
750,750,0.80,1,0.009767532348632812,94,0.92,75,2,3,2,-1,0.008956670761108398,669,0.49,0,0.08995890617370605,899,0.26,75,2,3,2,0,0.09851264953613281,669,0.47,0,0.10156054496765136,669,0.57,75,2,3,2,0,0.09398331642150878
750,750,1.00,1,0.009535551071166992,94,1.00,80,2,2,2,-1,0.01259922981262207,750,1.00,1,0.12515640258789062,750,0.99,80,2,2,2,1,0.10423541069030762,750,1.00,1,0.10148344039916993,750,0.99,80,2,2,2,1,0.09902386665344239
750,520,0.23,0,0.010586977005004883,619,0.15,76,2,2,2,0,0.008931159973144531,520,0.27,0,0.09131360054016113,94,0.76,76,2,2,2,-1,0.11226034164428711,520,0.24,0,0.10687127113342285,470,0.12,76,2,2,2,0,0.09420700073242187
750,611,0.28,0,0.009445905685424805,94,1.00,77,3,3,2,-1,0.009113788604736328,793,0.47,0,0.11425113677978516,94,0.51,77,3,3,2,-1,0.11200857162475586,793,0.55,0,0.10070943832397461,94,0.34,77,3,3,2,-1,0.10217976570129395
750,495,0.56,0,0.009789466857910156,94,1.00,78,3,3,2,-1,0.009166717529296875,789,0.33,0,0.13657379150390625,94,0.33,78,3,3,2,-1,0.11082816123962402,789,0.34,0,0.10063867568969727,94,0.38,78,3,3,2,-1,0.09846405982971192
750,328,0.38,0,0.010530471801757812,94,0.99,77,3,3,2,-1,0.009102821350097656,911,0.13,0,0.10614967346191406,723,0.09,77,3,3,2,0,0.10106468200683594,911,0.11,0,0.10535831451416015,850,0.07,77,3,3,2,0,0.09257898330688477
751,751,0.85,1,0.010959863662719727,94,0.49,77,3,3,2,-1,0.0090484619140625,751,0.49,1,0.10628247261047363,750,0.11,77,3,3,2,0,0.10587692260742188,751,0.45,1,0.10101804733276368,786,0.12,77,3,3,2,0,0.09813122749328614
751,751,0.98,1,0.010498762130737305,94,1.00,80,3,3,2,-1,0.01981496810913086,751,0.92,1,0.11676335334777832,751,0.76,80,3,3,2,1,0.11136364936828613,751,0.91,1,0.09850668907165527,751,0.77,80,3,3,2,1,0.09681143760681152
751,751,0.92,1,0.01074361801147461,94,1.00,77,3,3,2,-1,0.00913238525390625,751,0.77,1,0.11679673194885254,751,0.64,77,3,3,2,1,0.11060738563537598,751,0.77,1,0.09728302955627441,751,0.35,77,3,3,2,1,0.09207310676574706
751,751,1.00,1,0.010312795639038086,94,1.00,76,6,7,2,-1,0.012907266616821289,751,0.99,1,0.10682511329650879,94,1.00,75,6,6,2,-1,0.11029434204101562,751,0.99,1,0.09739656448364258,94,0.76,75,6,6,2,-1,0.09518866539001465
751,751,0.98,1,0.011837244033813477,94,1.00,79,3,3,2,-1,0.00872659683227539,751,0.96,1,0.11641287803649902,751,0.60,79,3,4,2,1,0.10488367080688477,751,0.95,1,0.10228590965270996,751,0.64,79,3,4,2,1,0.1041414737701416
751,751,1.00,1,0.009101390838623047,94,1.00,79,3,3,2,-1,0.008942127227783203,751,0.99,1,0.10046911239624023,751,0.76,79,3,3,2,1,0.10150671005249023,751,0.99,1,0.10380706787109376,751,0.72,79,3,3,2,1,0.11131629943847657
751,751,0.44,1,0.00989842414855957,94,1.00,79,3,3,2,-1,0.00863194465637207,751,0.40,1,0.10162234306335449,751,0.11,80,3,3,2,1,0.10533308982849121,751,0.40,1,0.10673651695251465,751,0.16,80,3,3,2,1,0.09244194030761718
751,751,0.54,1,0.010605573654174805,94,1.00,79,3,3,2,-1,0.008884191513061523,751,0.56,1,0.10316777229309082,751,0.38,80,3,3,2,1,0.10374712944030762,751,0.57,1,0.09856986999511719,751,0.47,80,3,3,2,1,0.1001215934753418
751,656,0.31,0,0.009975671768188477,94,1.00,79,3,3,2,-1,0.00884556770324707,751,0.49,1,0.10782337188720703,94,0.71,79,3,3,2,-1,0.1021733283996582,751,0.44,1,0.09974350929260253,94,0.66,79,3,3,2,-1,0.0918057918548584
751,803,0.28,0,0.014489412307739258,94,0.99,76,5,4,2,-1,0.009042739868164062,803,0.56,0,0.10705924034118652,94,0.83,77,5,4,2,-1,0.10588598251342773,803,0.60,0,0.0945502758026123,788,0.13,77,5,4,2,0,0.09323296546936036
752,752,0.98,1,0.009624958038330078,94,1.00,76,4,4,2,-1,0.01252603530883789,752,0.91,1,0.10271072387695312,752,0.93,76,4,4,2,1,0.10367083549499512,752,0.90,1,0.0983489990234375,752,0.92,76,4,4,2,1,0.09743165969848633
752,752,1.00,1,0.014823675155639648,94,1.00,77,2,3,2,-1,0.008866548538208008,752,0.99,1,0.1067962646484375,752,0.57,77,2,3,2,1,0.1155402660369873,752,0.99,1,0.10288395881652831,752,0.96,77,2,3,2,1,0.09408106803894042
752,752,0.76,1,0.009986400604248047,94,1.00,77,5,4,2,-1,0.009248018264770508,752,0.81,1,0.09511923789978027,94,0.63,78,5,4,2,-1,0.11759018898010254,752,0.77,1,0.09949531555175781,752,0.48,77,5,4,2,1,0.09276342391967773
752,752,0.99,1,0.010369539260864258,94,1.00,76,2,3,2,-1,0.008701801300048828,752,0.99,1,0.11352205276489258,752,0.14,76,2,3,2,1,0.11498570442199707,752,0.99,1,0.09720396995544434,752,0.17,76,2,3,2,1,0.09686522483825684
752,752,0.79,1,0.015877962112426758,94,1.00,77,3,3,2,-1,0.008807182312011719,752,0.76,1,0.09960651397705078,752,0.63,77,3,3,2,1,0.10987472534179688,752,0.75,1,0.09902434349060059,752,0.58,77,3,3,2,1,0.09564046859741211
752,752,1.00,1,0.00932002067565918,94,1.00,77,6,4,2,-1,0.009111642837524414,752,1.00,1,0.104827880859375,752,0.89,77,6,4,2,1,0.12152314186096191,752,1.00,1,0.10711050033569336,752,0.92,77,6,4,2,1,0.09502692222595215
752,752,0.55,1,0.009892463684082031,94,1.00,79,3,3,2,-1,0.009194374084472656,752,0.68,1,0.09621405601501465,752,0.34,77,3,3,2,1,0.10663676261901855,752,0.67,1,0.09726972579956054,752,0.35,78,3,3,2,1,0.09516363143920899
752,752,0.98,1,0.009576082229614258,94,1.00,76,6,5,2,-1,0.01741170883178711,752,0.89,1,0.1231088638305664,94,0.83,76,6,5,2,-1,0.10872364044189453,752,0.89,1,0.09867186546325683,94,0.67,77,6,5,2,-1,0.09569668769836426
752,752,0.99,1,0.010549068450927734,94,1.00,78,3,3,2,-1,0.00829172134399414,752,0.99,1,0.11630582809448242,752,0.87,78,3,3,2,1,0.1153419017791748,752,0.99,1,0.10533747673034669,752,0.90,78,3,3,2,1,0.0939626693725586
752,752,1.00,1,0.010463714599609375,94,1.00,78,2,2,2,-1,0.008391380310058594,752,0.99,1,0.10396838188171387,752,0.98,77,2,2,2,1,0.10780620574951172,752,0.99,1,0.10328240394592285,752,0.99,78,2,2,2,1,0.09572463035583496
753,753,1.00,1,0.009923934936523438,94,1.00,75,3,3,2,-1,0.008847475051879883,753,0.99,1,0.11705279350280762,753,0.42,75,3,3,2,1,0.11339950561523438,753,0.98,1,0.09843201637268066,94,0.90,75,3,3,2,-1,0.09755358695983887
753,753,1.00,1,0.010466337203979492,94,1.00,79,4,3,2,-1,0.00937032699584961,753,0.98,1,0.10634875297546387,753,0.62,78,3,3,2,1,0.1070711612701416,753,0.96,1,0.09485030174255371,753,0.54,78,3,3,2,1,0.09652113914489746
753,753,0.95,1,0.010579347610473633,94,1.00,76,3,3,2,-1,0.009715795516967773,753,0.78,1,0.11362743377685547,753,0.35,76,3,3,2,1,0.1091148853302002,753,0.76,1,0.09935321807861328,753,0.38,76,3,3,2,1,0.09558072090148925
753,753,1.00,1,0.011332988739013672,94,1.00,79,3,3,2,-1,0.009173154830932617,753,1.00,1,0.12045121192932129,753,0.15,78,3,3,2,1,0.10977482795715332,753,1.00,1,0.10414910316467285,753,0.32,79,3,3,2,1,0.09458966255187988
753,753,1.00,1,0.009795427322387695,94,1.00,76,3,3,2,-1,0.00867319107055664,753,1.00,1,0.10199475288391113,94,0.80,76,3,3,2,-1,0.10778427124023438,753,1.00,1,0.09938654899597169,94,0.65,76,3,3,2,-1,0.09533133506774902
753,753,0.99,1,0.011102914810180664,94,1.00,77,2,3,2,-1,0.009207010269165039,753,0.94,1,0.10033178329467773,94,0.27,78,2,3,2,-1,0.10538339614868164,753,0.94,1,0.09460263252258301,753,0.32,78,2,3,2,1,0.09674949645996093
753,753,1.00,1,0.010555744171142578,94,1.00,76,4,4,2,-1,0.008526802062988281,753,0.98,1,0.10534024238586426,94,0.32,76,4,4,2,-1,0.10767602920532227,753,0.97,1,0.10337662696838379,94,0.45,76,4,4,2,-1,0.09903645515441895
753,753,1.00,1,0.010172367095947266,94,1.00,78,2,2,2,-1,0.008680582046508789,753,1.00,1,0.11153221130371094,94,0.71,78,2,2,2,-1,0.11212396621704102,753,1.00,1,0.09390115737915039,94,0.40,78,2,2,2,-1,0.09738173484802246
753,811,0.58,0,0.014336109161376953,94,1.00,80,3,3,2,-1,0.009150981903076172,811,0.89,0,0.09401273727416992,94,0.41,80,3,3,2,-1,0.11203312873840332,811,0.89,0,0.09940338134765625,94,0.78,80,3,3,2,-1,0.09354772567749023
753,753,0.93,1,0.01043248176574707,94,1.00,75,3,3,2,-1,0.008411645889282227,753,0.93,1,0.11211013793945312,94,0.93,75,3,3,2,-1,0.10789012908935547,753,0.92,1,0.10443787574768067,753,0.24,75,2,3,2,1,0.09688220024108887
754,754,0.80,1,0.009739160537719727,94,0.39,78,3,3,2,-1,0.008822441101074219,754,0.35,1,0.10956811904907227,707,0.16,78,3,3,2,0,0.11323285102844238,754,0.37,1,0.106685209274292,94,0.76,78,3,3,2,-1,0.10187911987304688
754,754,0.55,1,0.01414179801940918,94,1.00,78,4,4,2,-1,0.012714385986328125,754,0.36,1,0.14476776123046875,94,0.62,78,4,4,2,-1,0.10902929306030273,754,0.36,1,0.09593410491943359,94,0.59,78,4,4,2,-1,0.09732265472412109
754,485,0.46,0,0.010848760604858398,94,1.00,76,2,3,2,-1,0.008910655975341797,485,0.49,0,0.10812234878540039,94,0.85,76,2,3,2,-1,0.10507726669311523,485,0.45,0,0.10392708778381347,94,0.61,76,2,3,2,-1,0.09982895851135254
754,754,0.22,1,0.01097416877746582,94,1.00,77,4,4,2,-1,0.010233163833618164,553,0.14,0,0.11728262901306152,94,0.85,77,4,4,2,-1,0.11652994155883789,553,0.16,0,0.09998965263366699,94,0.63,77,4,4,2,-1,0.09844088554382324
754,754,0.70,1,0.01112055778503418,94,1.00,77,4,3,2,-1,0.01287531852722168,754,0.81,1,0.1316375732421875,94,0.55,77,4,3,2,-1,0.10521960258483887,754,0.81,1,0.09613275527954102,754,0.27,77,3,3,2,1,0.09498510360717774
754,495,0.44,0,0.010047674179077148,94,1.00,79,3,3,2,-1,0.008741140365600586,754,0.49,1,0.09529638290405273,754,0.17,79,3,3,2,1,0.10238814353942871,754,0.44,1,0.0965311050415039,754,0.23,79,3,3,2,1,0.09443016052246093
754,754,0.61,1,0.012386560440063477,94,0.97,81,2,2,2,-1,0.010222196578979492,754,0.44,1,0.10734939575195312,482,0.32,80,2,2,2,0,0.1260979175567627,754,0.43,1,0.09802160263061524,482,0.30,80,2,2,2,0,0.09377861022949219
754,482,0.65,0,0.010484933853149414,94,1.00,78,2,2,2,-1,0.009067058563232422,482,0.60,0,0.09306859970092773,482,0.23,78,2,2,2,0,0.10516810417175293,482,0.59,0,0.0921243667602539,482,0.25,78,2,2,2,0,0.09483795166015625
754,754,0.97,1,0.011068105697631836,94,1.00,76,2,2,2,-1,0.010035514831542969,754,0.98,1,0.11108207702636719,754,0.58,76,2,2,2,1,0.11067032814025879,754,0.98,1,0.09840359687805175,754,0.57,76,2,2,2,1,0.0952646255493164
754,754,0.99,1,0.011035680770874023,94,1.00,77,2,2,2,-1,0.009212255477905273,754,0.99,1,0.09700989723205566,94,0.46,77,2,2,2,-1,0.12166357040405273,754,0.99,1,0.10404744148254394,94,0.63,76,2,2,2,-1,0.09235467910766601
755,755,1.00,1,0.010540246963500977,94,1.00,76,2,3,2,-1,0.009589672088623047,755,0.99,1,0.10802698135375977,94,0.98,77,2,3,2,-1,0.10587787628173828,755,0.99,1,0.09912209510803223,94,0.86,77,2,3,2,-1,0.09920620918273926
755,755,0.99,1,0.010171651840209961,94,1.00,77,4,4,2,-1,0.009192943572998047,755,0.99,1,0.10942649841308594,755,0.65,77,4,4,2,1,0.11271953582763672,755,0.99,1,0.10015425682067872,755,0.45,77,4,3,2,1,0.09558019638061524
755,755,0.99,1,0.0105743408203125,94,1.00,80,3,3,2,-1,0.008916139602661133,755,0.97,1,0.09971427917480469,755,0.93,80,3,3,2,1,0.10137391090393066,755,0.97,1,0.09720301628112793,755,0.98,80,4,3,2,1,0.09482364654541016
755,755,0.90,1,0.009815216064453125,94,0.92,76,2,2,2,-1,0.008824586868286133,755,0.73,1,0.12723970413208008,94,0.73,76,2,2,2,-1,0.10983419418334961,755,0.75,1,0.10319747924804687,94,0.92,76,2,2,2,-1,0.09687061309814453
755,755,1.00,1,0.010280370712280273,94,0.56,77,3,3,2,-1,0.009108304977416992,755,1.00,1,0.09696531295776367,755,0.87,77,3,3,2,1,0.132216215133667,755,1.00,1,0.10307950973510742,755,0.89,77,3,3,2,1,0.09834485054016114
755,755,1.00,1,0.018100976943969727,94,1.00,77,2,2,2,-1,0.008803606033325195,755,1.00,1,0.10165834426879883,755,0.65,77,2,2,2,1,0.11187958717346191,755,1.00,1,0.1025468349456787,755,0.50,77,2,2,2,1,0.09339838027954102
755,755,0.99,1,0.010395526885986328,94,1.00,75,6,5,2,-1,0.012291669845581055,755,0.98,1,0.09343743324279785,94,0.93,76,6,5,2,-1,0.11035633087158203,755,0.98,1,0.10204806327819824,94,0.75,76,6,5,2,-1,0.09239282608032226
755,755,1.00,1,0.009865283966064453,94,1.00,79,3,3,2,-1,0.009086370468139648,755,1.00,1,0.10829496383666992,755,0.98,78,3,3,2,1,0.11259961128234863,755,1.00,1,0.09841465950012207,755,0.98,78,3,3,2,1,0.09659318923950196
755,755,1.00,1,0.01083064079284668,94,1.00,77,2,2,2,-1,0.009135961532592773,755,1.00,1,0.09259247779846191,94,0.70,77,2,2,2,-1,0.11099123954772949,755,1.00,1,0.1029465675354004,755,0.86,77,2,2,2,1,0.0935849666595459
755,517,0.49,0,0.009145259857177734,94,1.00,76,2,2,2,-1,0.008890390396118164,755,0.31,1,0.10553407669067383,755,0.19,76,2,2,2,1,0.10184144973754883,755,0.23,1,0.10010828971862792,755,0.13,76,2,2,2,1,0.0915031909942627
756,756,1.00,1,0.011199474334716797,94,1.00,76,2,2,2,-1,0.009020566940307617,756,1.00,1,0.09256625175476074,94,0.66,75,2,2,2,-1,0.10178828239440918,756,1.00,1,0.09662237167358398,94,0.61,75,2,2,2,-1,0.09589939117431641
756,756,0.27,1,0.010589599609375,94,1.00,77,2,2,2,-1,0.01727890968322754,450,0.40,0,0.10270404815673828,94,1.00,77,2,2,2,-1,0.10203909873962402,450,0.40,0,0.10361189842224121,94,0.45,76,2,2,2,-1,0.09696245193481445
756,861,0.92,0,0.011292695999145508,94,1.00,76,3,3,2,-1,0.00886988639831543,861,0.88,0,0.13474416732788086,861,0.31,76,3,3,2,0,0.10878252983093262,861,0.90,0,0.10080814361572266,861,0.57,76,3,3,2,0,0.10035810470581055
756,756,0.68,1,0.018097639083862305,94,1.00,75,2,2,2,-1,0.008994817733764648,756,0.49,1,0.1140134334564209,427,0.21,75,2,2,2,0,0.10738062858581543,756,0.48,1,0.1028623104095459,427,0.37,76,1,2,2,0,0.09963850975036621
756,756,0.77,1,0.013285636901855469,94,1.00,76,2,2,2,-1,0.008974790573120117,427,0.66,0,0.10431075096130371,94,0.89,76,2,2,2,-1,0.10833859443664551,427,0.66,0,0.0985180377960205,94,0.68,76,2,2,2,-1,0.09783439636230469
